,city,trips_in_first_30_days,signup_date,last_trip_date,weekday_pct,avg_dist,months_with_company
35340,Astapor,0,2014-01-17,2014-05-17,50.0,1.47,3
35341,Winterfell,0,2014-01-01,2014-04-17,100.0,2.32,3
35342,Astapor,0,2014-01-04,2014-06-12,50.0,4.1,5
35343,Astapor,5,2014-01-05,2014-04-17,100.0,4.21,3
35344,Astapor,0,2014-01-25,2014-06-28,76.5,4.16,5
35345,Astapor,0,2014-01-26,2014-04-06,0.0,2.27,2
35346,King's Landing,11,2014-01-24,2014-06-16,48.5,3.82,4
35347,Winterfell,1,2014-01-14,2014-04-14,50.0,5.43,2
35348,Winterfell,0,2014-01-25,2014-05-16,100.0,2.44,3
35349,Astapor,0,2014-01-03,2014-03-18,100.0,25.24,2
35350,Astapor,1,2014-01-11,2014-05-04,47.6,2.57,3
35351,Winterfell,1,2014-01-21,2014-01-22,100.0,2.41,0
35352,King's Landing,0,2014-01-21,2014-06-18,100.0,6.06,4
35353,Astapor,0,2014-01-22,2014-06-23,100.0,2.18,4
35354,Winterfell,2,2014-01-18,2014-01-18,0.0,1.62,0
35355,Astapor,3,2014-01-27,2014-03-16,66.7,4.58,1
35356,Astapor,1,2014-01-18,2014-03-21,100.0,2.73,2
35357,Winterfell,11,2014-01-08,2014-06-18,89.4,4.54,5
35358,Winterfell,2,2014-01-31,2014-03-04,83.3,2.19,1
35359,Winterfell,0,2014-01-25,2014-04-02,100.0,2.16,2
35360,Astapor,0,2014-01-07,2014-05-11,0.0,1.79,4
35361,Winterfell,0,2014-01-09,2014-05-25,0.0,2.8,4
35362,Astapor,1,2014-01-11,2014-05-17,50.0,3.01,4
35363,Astapor,1,2014-01-24,2014-06-29,0.0,1.3,5
35364,Astapor,1,2014-01-06,2014-01-20,100.0,3.31,0
35365,King's Landing,9,2014-01-06,2014-06-06,64.3,2.1,4
35366,Astapor,3,2014-01-27,2014-05-24,75.0,2.68,3
35367,Astapor,1,2014-01-05,2014-06-20,100.0,4.67,5
35368,Winterfell,0,2014-01-06,2014-04-06,50.0,1.31,2
35369,Astapor,19,2014-01-22,2014-06-25,67.4,1.84,5
35370,King's Landing,0,2014-01-22,2014-06-19,100.0,17.08,4
35371,Winterfell,0,2014-01-12,2014-05-13,75.0,2.0,3
35372,Astapor,3,2014-01-09,2014-01-20,33.3,8.69,0
35373,Winterfell,13,2014-01-18,2014-06-30,63.0,5.6,5
35374,Astapor,1,2014-01-22,2014-06-30,25.0,2.6,5
35375,Astapor,0,2014-01-25,2014-05-01,100.0,2.73,3
35376,King's Landing,6,2014-01-31,2014-06-30,44.4,2.99,4
35377,Winterfell,1,2014-01-06,2014-02-09,50.0,4.34,1
35378,Winterfell,1,2014-01-07,2014-01-08,100.0,17.62,0
35379,Winterfell,0,2014-01-23,2014-06-07,46.2,2.11,4
35380,Astapor,0,2014-01-28,2014-05-01,100.0,1.7,3
35381,Winterfell,0,2014-01-29,2014-05-29,100.0,8.57,3
35382,Astapor,1,2014-01-01,2014-04-06,30.8,3.42,3
35383,Winterfell,1,2014-01-17,2014-01-21,100.0,2.64,0
35384,King's Landing,6,2014-01-24,2014-05-18,22.2,2.27,3
35385,Astapor,2,2014-01-11,2014-01-12,0.0,9.88,0
35386,Astapor,0,2014-01-24,2014-06-21,57.1,3.23,4
35387,Winterfell,0,2014-01-08,2014-04-14,100.0,14.93,3
35388,Astapor,0,2014-01-19,2014-03-16,50.0,1.73,1
35389,Winterfell,2,2014-01-11,2014-05-12,33.3,1.71,3
35390,Astapor,0,2014-01-09,2014-03-24,100.0,8.95,2
35391,Winterfell,0,2014-01-12,2014-06-29,43.5,3.24,5
35392,Astapor,0,2014-01-04,2014-06-24,42.9,2.7,5
35393,Astapor,0,2014-01-11,2014-05-18,0.0,2.18,4
35394,King's Landing,2,2014-01-18,2014-02-10,0.0,1.68,0
35395,Astapor,1,2014-01-28,2014-01-29,100.0,4.46,0
35396,Astapor,1,2014-01-18,2014-01-19,0.0,5.45,0
35397,Winterfell,0,2014-01-01,2014-06-22,40.0,2.84,5
35398,King's Landing,2,2014-01-19,2014-07-01,46.7,2.52,5
35399,King's Landing,4,2014-01-18,2014-06-26,74.2,3.45,5
35400,King's Landing,4,2014-01-17,2014-06-26,40.0,6.38,5
35401,Astapor,2,2014-01-25,2014-02-08,50.0,2.18,0
35402,Astapor,1,2014-01-06,2014-01-10,100.0,4.77,0
35403,Astapor,1,2014-01-11,2014-01-12,0.0,9.88,0
35404,King's Landing,19,2014-01-31,2014-06-08,32.0,1.91,4
35405,Winterfell,2,2014-01-30,2014-06-04,100.0,2.24,4
35406,King's Landing,4,2014-01-06,2014-06-18,100.0,7.35,5
35407,Winterfell,3,2014-01-30,2014-05-31,85.7,2.85,3
35408,Winterfell,1,2014-01-16,2014-01-19,0.0,1.26,0
35409,Winterfell,5,2014-01-31,2014-06-07,58.3,8.23,4
35410,Winterfell,1,2014-01-10,2014-02-01,100.0,1.03,0
35411,Winterfell,2,2014-01-20,2014-01-21,100.0,5.68,0
35412,Winterfell,1,2014-01-28,2014-01-28,100.0,3.25,0
35413,Astapor,1,2014-01-20,2014-01-21,100.0,4.54,0
35414,King's Landing,3,2014-01-20,2014-06-30,66.7,4.19,5
35415,King's Landing,0,2014-01-25,2014-06-15,0.0,4.38,4
35416,Astapor,0,2014-01-18,2014-06-29,0.0,2.05,5
35417,King's Landing,2,2014-01-11,2014-01-12,0.0,7.02,0
35418,King's Landing,3,2014-01-11,2014-01-20,33.3,8.14,0
35419,Winterfell,0,2014-01-25,2014-06-28,33.3,8.07,5
35420,King's Landing,0,2014-01-06,2014-02-23,50.0,4.05,1
35421,Winterfell,5,2014-01-24,2014-06-29,28.0,2.57,5
35422,Astapor,1,2014-01-19,2014-01-19,0.0,2.0,0
35423,Astapor,1,2014-01-25,2014-01-26,0.0,3.12,0
35424,Winterfell,0,2014-01-14,2014-03-24,60.0,1.81,2
35425,Astapor,3,2014-01-05,2014-06-04,94.7,4.45,4
35426,Astapor,0,2014-01-10,2014-02-15,0.0,8.35,1
35427,Winterfell,2,2014-01-19,2014-01-21,50.0,3.17,0
35428,Winterfell,0,2014-01-16,2014-05-24,25.0,9.25,4
35429,Astapor,5,2014-01-24,2014-06-01,78.6,4.8,4
35430,King's Landing,1,2014-01-18,2014-06-24,96.7,3.88,5
35431,Winterfell,5,2014-01-03,2014-06-12,68.2,3.36,5
35432,King's Landing,2,2014-01-18,2014-06-21,35.7,11.26,5
35433,Astapor,10,2014-01-12,2014-05-28,73.7,4.8,4
35434,King's Landing,1,2014-01-28,2014-06-13,100.0,1.56,4
35435,Astapor,7,2014-01-29,2014-06-22,89.5,2.15,4
35436,Winterfell,14,2014-01-08,2014-06-15,71.9,2.07,5
35437,Winterfell,0,2014-01-27,2014-06-12,100.0,0.0,4
35438,Winterfell,1,2014-01-10,2014-01-11,0.0,2.73,0
35439,Winterfell,2,2014-01-29,2014-06-23,53.8,3.5,4
35440,King's Landing,8,2014-01-25,2014-06-27,89.7,2.24,5
35441,Winterfell,0,2014-01-02,2014-05-07,100.0,14.25,4
35442,Astapor,0,2014-01-28,2014-04-10,100.0,13.62,2
35443,Winterfell,1,2014-01-17,2014-01-17,100.0,5.91,0
35444,King's Landing,1,2014-01-16,2014-01-22,100.0,6.26,0
35445,King's Landing,4,2014-01-30,2014-06-30,62.0,3.86,4
35446,Winterfell,0,2014-01-17,2014-05-11,0.0,1.32,3
35447,Astapor,1,2014-01-20,2014-01-24,100.0,1.08,0
35448,Winterfell,5,2014-01-31,2014-06-24,100.0,1.74,4
35449,Winterfell,0,2014-01-10,2014-03-04,100.0,3.43,1
35450,Astapor,0,2014-01-26,2014-04-13,0.0,5.06,2
35451,King's Landing,0,2014-01-11,2014-05-12,100.0,57.89,3
35452,King's Landing,0,2014-01-01,2014-02-21,100.0,2.5,1
35453,Winterfell,1,2014-01-29,2014-02-04,100.0,11.22,0
35454,King's Landing,1,2014-01-12,2014-01-30,100.0,4.75,0
35455,King's Landing,2,2014-01-30,2014-05-07,100.0,9.12,3
35456,Winterfell,1,2014-01-01,2014-05-17,66.7,6.55,4
35457,King's Landing,4,2014-01-05,2014-06-27,78.6,2.02,5
35458,Astapor,1,2014-01-18,2014-05-18,0.0,8.54,3
35459,King's Landing,0,2014-01-28,2014-06-17,100.0,2.56,4
35460,Winterfell,2,2014-01-21,2014-06-23,30.0,6.59,5
35461,Astapor,1,2014-01-07,2014-06-15,16.7,3.98,5
35462,Winterfell,2,2014-01-06,2014-06-26,69.4,2.88,5
35463,Winterfell,1,2014-01-28,2014-05-10,20.0,4.98,3
35464,Astapor,0,2014-01-13,2014-04-21,100.0,6.07,3
35465,Astapor,0,2014-01-08,2014-04-23,100.0,2.77,3
35466,Winterfell,3,2014-01-01,2014-06-28,60.0,3.08,5
35467,King's Landing,4,2014-01-10,2014-06-28,42.4,2.81,5
35468,Astapor,0,2014-01-25,2014-04-13,33.3,4.21,2
35469,Astapor,0,2014-01-09,2014-04-05,100.0,3.35,2
35470,King's Landing,5,2014-01-09,2014-01-26,40.0,3.85,0
35471,Astapor,6,2014-01-28,2014-05-21,72.7,2.9,3
35472,Winterfell,0,2014-01-26,2014-06-15,0.0,1.89,4
35473,Winterfell,6,2014-01-21,2014-06-30,50.0,4.24,5
35474,Winterfell,2,2014-01-18,2014-04-25,33.3,11.26,3
35475,Astapor,1,2014-01-10,2014-05-15,90.9,4.36,4
35476,King's Landing,1,2014-01-18,2014-01-18,0.0,2.44,0
35477,King's Landing,0,2014-01-14,2014-06-08,80.0,3.0,4
35478,Winterfell,3,2014-01-19,2014-06-30,40.0,4.66,5
35479,Winterfell,1,2014-01-31,2014-02-01,100.0,17.88,0
35480,Winterfell,3,2014-01-02,2014-06-20,86.2,5.9,5
35481,King's Landing,0,2014-01-23,2014-06-29,0.0,1.82,5
35482,Winterfell,1,2014-01-24,2014-01-25,0.0,24.64,0
35483,Astapor,5,2014-01-07,2014-06-18,81.3,2.81,5
35484,Winterfell,1,2014-01-31,2014-02-01,100.0,2.97,0
35485,Winterfell,1,2014-01-09,2014-01-10,100.0,9.46,0
35486,King's Landing,7,2014-01-10,2014-06-22,27.5,2.09,5
35487,Winterfell,0,2014-01-05,2014-03-10,100.0,50.52,2
35488,King's Landing,0,2014-01-03,2014-05-22,100.0,1.4,4
35489,King's Landing,5,2014-01-17,2014-01-21,40.0,1.54,0
35490,King's Landing,2,2014-01-18,2014-06-19,91.3,3.52,4
35491,Astapor,2,2014-01-13,2014-05-04,75.0,1.77,3
35492,Astapor,0,2014-01-27,2014-03-14,100.0,3.09,1
35493,Winterfell,6,2014-01-10,2014-06-07,43.8,2.2,4
35494,Astapor,3,2014-01-31,2014-06-22,50.0,5.69,4
35495,Astapor,4,2014-01-24,2014-05-04,30.0,2.51,3
35496,Astapor,0,2014-01-29,2014-05-25,66.7,8.9,3
35497,King's Landing,5,2014-01-29,2014-07-01,73.7,3.97,5
35498,King's Landing,0,2014-01-22,2014-06-26,100.0,20.14,5
35499,King's Landing,0,2014-01-01,2014-06-15,14.3,1.62,5
35500,Astapor,4,2014-01-28,2014-06-07,64.7,2.47,4
35501,Winterfell,3,2014-01-18,2014-06-30,62.5,4.78,5
35502,King's Landing,2,2014-01-17,2014-06-12,80.0,2.42,4
35503,Winterfell,11,2014-01-19,2014-06-07,62.5,2.78,4
35504,Astapor,1,2014-01-07,2014-05-13,70.0,1.21,4
35505,King's Landing,13,2014-01-31,2014-06-28,26.3,2.39,4
35506,Winterfell,0,2014-01-10,2014-06-21,0.0,5.52,5
35507,Astapor,1,2014-01-19,2014-01-20,100.0,5.6,0
35508,Astapor,1,2014-01-25,2014-02-04,100.0,2.12,0
35509,Winterfell,12,2014-01-24,2014-04-17,92.6,9.54,2
35510,Winterfell,8,2014-01-05,2014-02-22,70.0,3.89,1
35511,Astapor,0,2014-01-25,2014-06-01,33.3,2.52,4
35512,Astapor,1,2014-01-04,2014-04-21,50.0,2.45,3
35513,Winterfell,1,2014-01-11,2014-01-12,0.0,0.68,0
35514,Winterfell,2,2014-01-19,2014-01-21,50.0,14.62,0
35515,Astapor,0,2014-01-13,2014-05-25,0.0,0.94,4
35516,King's Landing,1,2014-01-24,2014-01-31,100.0,1.43,0
35517,Astapor,0,2014-01-18,2014-03-30,0.0,2.22,2
35518,Winterfell,0,2014-01-22,2014-05-30,100.0,8.37,4
35519,Astapor,4,2014-01-09,2014-01-25,75.0,6.29,0
35520,Winterfell,1,2014-01-20,2014-01-25,100.0,2.38,0
35521,Astapor,2,2014-01-19,2014-01-24,100.0,12.2,0
35522,Astapor,1,2014-01-24,2014-02-18,100.0,5.57,0
35523,Winterfell,3,2014-01-11,2014-06-22,28.6,7.55,5
35524,Astapor,7,2014-01-05,2014-04-27,57.1,2.48,3
35525,Astapor,2,2014-01-12,2014-01-29,100.0,3.98,0
35526,Winterfell,1,2014-01-10,2014-01-11,0.0,11.2,0
35527,Winterfell,0,2014-01-12,2014-02-23,0.0,5.08,1
35528,King's Landing,0,2014-01-25,2014-03-22,100.0,0.89,1
35529,King's Landing,0,2014-01-22,2014-06-10,88.9,1.6,4
35530,Astapor,1,2014-01-23,2014-06-05,50.0,7.49,4
35531,Winterfell,5,2014-01-31,2014-06-19,66.7,1.11,4
35532,Winterfell,1,2014-01-17,2014-01-18,0.0,1.53,0
35533,Winterfell,0,2014-01-15,2014-04-25,100.0,2.05,3
35534,Winterfell,0,2014-01-04,2014-05-25,0.0,1.58,4
35535,Winterfell,6,2014-01-23,2014-02-01,83.3,5.1,0
35536,King's Landing,0,2014-01-10,2014-06-26,50.0,18.25,5
35537,Astapor,0,2014-01-20,2014-03-08,100.0,0.99,1
35538,Astapor,1,2014-01-28,2014-01-31,100.0,1.63,0
35539,Winterfell,8,2014-01-07,2014-06-27,56.3,2.89,5
35540,Astapor,1,2014-01-07,2014-01-08,100.0,15.45,0
35541,Astapor,1,2014-01-10,2014-02-16,33.3,21.75,1
35542,Winterfell,0,2014-01-08,2014-05-13,100.0,13.38,4
35543,Astapor,1,2014-01-17,2014-01-17,100.0,3.84,0
35544,King's Landing,13,2014-01-09,2014-06-30,100.0,1.44,5
35545,Astapor,1,2014-01-24,2014-04-28,100.0,3.26,3
35546,Astapor,0,2014-01-05,2014-03-27,100.0,5.21,2
35547,Winterfell,1,2014-01-20,2014-06-28,54.5,2.08,5
35548,Astapor,0,2014-01-19,2014-03-14,100.0,3.75,1
35549,Winterfell,0,2014-01-12,2014-05-24,66.7,9.99,4
35550,King's Landing,3,2014-01-10,2014-06-15,69.6,2.38,5
35551,Astapor,13,2014-01-21,2014-06-30,74.6,2.91,5
35552,Winterfell,1,2014-01-17,2014-01-18,100.0,1.36,0
35553,Astapor,2,2014-01-28,2014-06-18,57.1,2.59,4
35554,King's Landing,3,2014-01-18,2014-05-07,66.7,7.77,3
35555,Astapor,4,2014-01-23,2014-01-25,50.0,5.05,0
35556,Astapor,0,2014-01-19,2014-04-30,50.0,2.37,3
35557,King's Landing,4,2014-01-19,2014-06-29,32.1,2.45,5
35558,Astapor,4,2014-01-25,2014-06-25,81.8,4.6,4
35559,Astapor,1,2014-01-22,2014-06-25,52.9,3.59,5
35560,Astapor,1,2014-01-04,2014-06-28,61.3,2.57,5
35561,Winterfell,0,2014-01-18,2014-03-16,0.0,1.91,1
35562,Winterfell,0,2014-01-25,2014-03-23,25.0,2.59,1
35563,King's Landing,0,2014-01-09,2014-04-19,100.0,7.14,3
35564,Astapor,3,2014-01-07,2014-01-11,33.3,2.83,0
35565,Astapor,3,2014-01-05,2014-06-27,100.0,5.06,5
35566,King's Landing,0,2014-01-14,2014-06-30,80.0,8.44,5
35567,King's Landing,5,2014-01-25,2014-06-30,37.5,9.03,5
35568,Winterfell,1,2014-01-31,2014-02-01,100.0,6.55,0
35569,Astapor,14,2014-01-03,2014-06-22,52.0,3.84,5
35570,Astapor,0,2014-01-03,2014-06-13,100.0,2.61,5
35571,Winterfell,1,2014-01-07,2014-01-11,100.0,6.42,0
35572,Astapor,1,2014-01-22,2014-03-22,100.0,9.56,1
35573,Winterfell,0,2014-01-01,2014-05-22,100.0,4.55,4
35574,Winterfell,2,2014-01-03,2014-02-01,50.0,6.93,0
35575,Winterfell,3,2014-01-07,2014-05-25,38.5,2.96,4
35576,Winterfell,3,2014-01-24,2014-06-10,66.7,3.13,4
35577,King's Landing,2,2014-01-17,2014-06-02,40.0,2.53,4
35578,Winterfell,17,2014-01-21,2014-06-24,90.0,2.78,5
35579,Astapor,0,2014-01-08,2014-05-20,100.0,6.39,4
35580,King's Landing,2,2014-01-22,2014-06-17,100.0,1.08,4
35581,King's Landing,1,2014-01-17,2014-01-20,100.0,9.82,0
35582,Winterfell,0,2014-01-22,2014-03-10,33.3,7.13,1
35583,Astapor,1,2014-01-13,2014-01-13,100.0,11.46,0
35584,Winterfell,2,2014-01-01,2014-01-01,100.0,13.75,0
35585,Winterfell,7,2014-01-05,2014-06-29,64.0,2.4,5
35586,Winterfell,1,2014-01-18,2014-01-18,0.0,12.95,0
35587,King's Landing,13,2014-01-18,2014-06-06,35.4,3.53,4
35588,Astapor,3,2014-01-28,2014-04-27,36.4,3.01,2
35589,Winterfell,4,2014-01-18,2014-06-28,45.2,2.19,5
35590,Winterfell,0,2014-01-15,2014-06-14,0.0,4.97,4
35591,King's Landing,6,2014-01-21,2014-06-28,73.9,7.07,5
35592,Winterfell,5,2014-01-19,2014-02-18,20.0,4.37,0
35593,Winterfell,0,2014-01-19,2014-05-02,100.0,19.54,3
35594,Astapor,2,2014-01-29,2014-06-25,100.0,3.04,4
35595,King's Landing,1,2014-01-10,2014-06-25,80.0,1.54,5
35596,Winterfell,2,2014-01-07,2014-05-18,28.6,3.3,4
35597,Winterfell,1,2014-01-18,2014-01-19,0.0,0.95,0
35598,King's Landing,2,2014-01-20,2014-04-23,100.0,6.46,3
35599,Winterfell,4,2014-01-17,2014-01-25,50.0,13.63,0
35600,Winterfell,8,2014-01-03,2014-06-29,80.0,3.87,5
35601,King's Landing,2,2014-01-03,2014-01-06,0.0,3.02,0
35602,Winterfell,9,2014-01-08,2014-06-14,66.7,3.8,5
35603,Winterfell,1,2014-01-01,2014-01-01,100.0,17.97,0
35604,King's Landing,2,2014-01-17,2014-06-30,65.2,3.12,5
35605,Astapor,2,2014-01-19,2014-01-20,0.0,6.21,0
35606,Winterfell,3,2014-01-27,2014-05-19,66.7,3.83,3
35607,King's Landing,0,2014-01-17,2014-06-01,0.0,11.24,4
35608,Astapor,4,2014-01-21,2014-04-25,66.7,5.13,3
35609,King's Landing,0,2014-01-13,2014-06-29,66.7,2.18,5
35610,Winterfell,2,2014-01-19,2014-01-20,0.0,3.26,0
35611,King's Landing,1,2014-01-18,2014-06-02,100.0,1.47,4
35612,Winterfell,1,2014-01-04,2014-07-01,100.0,1.31,5
35613,Winterfell,0,2014-01-20,2014-05-29,100.0,20.3,4
35614,Astapor,1,2014-01-01,2014-01-01,100.0,4.14,0
35615,Astapor,0,2014-01-04,2014-04-21,100.0,0.77,3
35616,Winterfell,0,2014-01-25,2014-02-25,100.0,2.23,1
35617,Astapor,0,2014-01-07,2014-06-29,33.3,3.33,5
35618,King's Landing,2,2014-01-31,2014-02-02,0.0,1.89,0
35619,Winterfell,4,2014-01-11,2014-06-21,55.6,1.33,5
35620,Winterfell,0,2014-01-01,2014-04-18,100.0,3.02,3
35621,Winterfell,4,2014-01-28,2014-06-22,25.0,2.03,4
35622,Winterfell,12,2014-01-28,2014-03-02,62.5,2.42,1
35623,Winterfell,2,2014-01-31,2014-02-02,0.0,10.29,0
35624,Winterfell,1,2014-01-25,2014-02-22,0.0,3.92,0
35625,King's Landing,2,2014-01-20,2014-01-21,100.0,5.05,0
35626,Astapor,4,2014-01-04,2014-06-27,50.0,3.09,5
35627,Astapor,0,2014-01-19,2014-04-25,100.0,2.81,3
35628,King's Landing,17,2014-01-19,2014-06-30,58.1,2.45,5
35629,Astapor,2,2014-01-12,2014-01-14,100.0,2.73,0
35630,Winterfell,0,2014-01-11,2014-03-03,28.6,4.43,1
35631,Astapor,7,2014-01-07,2014-06-28,94.5,1.48,5
35632,Winterfell,1,2014-01-05,2014-05-23,100.0,8.95,4
35633,Winterfell,0,2014-01-10,2014-02-16,0.0,2.02,1
35634,Astapor,0,2014-01-02,2014-04-02,100.0,7.79,2
35635,Winterfell,0,2014-01-05,2014-06-22,0.0,4.98,5
35636,Astapor,0,2014-01-25,2014-04-02,100.0,0.66,2
35637,Winterfell,47,2014-01-22,2014-05-20,69.6,3.18,3
35638,Winterfell,0,2014-01-24,2014-06-14,50.0,2.58,4
35639,Astapor,0,2014-01-12,2014-05-18,0.0,4.69,4
35640,Winterfell,2,2014-01-31,2014-06-16,88.9,13.22,4
35641,Winterfell,0,2014-01-01,2014-05-22,100.0,17.17,4
35642,Winterfell,1,2014-01-02,2014-06-29,50.0,2.44,5
35643,Winterfell,2,2014-01-16,2014-06-27,71.4,4.61,5
35644,Astapor,8,2014-01-18,2014-06-23,64.0,3.18,5
35645,Astapor,11,2014-01-01,2014-06-29,80.5,2.98,5
35646,Winterfell,5,2014-01-05,2014-04-26,37.5,2.84,3
35647,Winterfell,1,2014-01-10,2014-01-10,100.0,47.36,0
35648,Winterfell,1,2014-01-03,2014-01-03,100.0,17.42,0
35649,Astapor,2,2014-01-25,2014-06-26,100.0,3.13,4
35650,Winterfell,2,2014-01-11,2014-01-19,0.0,0.4,0
35651,Astapor,1,2014-01-11,2014-01-27,100.0,6.47,0
35652,Astapor,1,2014-01-11,2014-01-11,0.0,11.94,0
35653,Astapor,0,2014-01-10,2014-04-10,100.0,3.43,2
35654,King's Landing,1,2014-01-24,2014-03-07,100.0,10.9,1
35655,Winterfell,1,2014-01-18,2014-01-18,0.0,1.38,0
35656,Winterfell,3,2014-01-24,2014-05-25,50.0,1.04,3
35657,Astapor,0,2014-01-04,2014-05-30,66.7,3.38,4
35658,King's Landing,0,2014-01-17,2014-06-01,20.0,7.4,4
35659,Winterfell,1,2014-01-11,2014-01-11,0.0,26.37,0
35660,Winterfell,2,2014-01-04,2014-03-06,28.6,2.02,2
35661,Winterfell,4,2014-01-26,2014-06-04,33.3,2.4,4
35662,Winterfell,3,2014-01-06,2014-06-30,100.0,2.35,5
35663,King's Landing,0,2014-01-18,2014-07-01,62.5,2.3,5
35664,Winterfell,1,2014-01-18,2014-02-08,0.0,2.12,0
35665,Astapor,1,2014-01-15,2014-02-23,0.0,8.22,1
35666,Winterfell,3,2014-01-06,2014-06-06,60.9,4.38,4
35667,Astapor,0,2014-01-14,2014-06-28,44.4,3.44,5
35668,King's Landing,3,2014-01-11,2014-06-21,33.3,8.28,5
35669,Winterfell,15,2014-01-30,2014-02-07,100.0,2.68,0
35670,Winterfell,0,2014-01-15,2014-04-06,40.0,7.4,2
35671,King's Landing,0,2014-01-25,2014-06-26,50.0,2.73,4
35672,Winterfell,1,2014-01-20,2014-03-05,100.0,26.62,1
35673,Winterfell,0,2014-01-11,2014-03-17,50.0,0.96,2
35674,Astapor,1,2014-01-18,2014-04-23,100.0,3.39,3
35675,Winterfell,1,2014-01-23,2014-01-24,100.0,0.54,0
35676,Winterfell,1,2014-01-18,2014-03-02,0.0,7.5,1
35677,Winterfell,2,2014-01-04,2014-06-15,0.0,1.76,5
35678,Winterfell,2,2014-01-06,2014-04-26,40.0,5.51,3
35679,Winterfell,2,2014-01-18,2014-01-20,50.0,3.53,0
35680,Astapor,1,2014-01-05,2014-01-06,0.0,4.92,0
35681,Winterfell,0,2014-01-10,2014-03-02,0.0,13.29,1
35682,King's Landing,1,2014-01-13,2014-06-26,100.0,7.36,5
35683,Astapor,1,2014-01-16,2014-01-25,0.0,11.81,0
35684,Astapor,1,2014-01-30,2014-01-31,100.0,14.54,0
35685,Astapor,1,2014-01-24,2014-03-28,100.0,3.56,2
35686,Astapor,0,2014-01-06,2014-06-16,100.0,6.14,5
35687,Astapor,0,2014-01-15,2014-06-27,66.7,9.7,5
35688,Winterfell,0,2014-01-13,2014-03-22,100.0,1.02,2
35689,Winterfell,8,2014-01-18,2014-06-30,33.3,1.7,5
35690,Astapor,0,2014-01-26,2014-05-19,100.0,10.72,3
35691,Astapor,1,2014-01-28,2014-04-23,100.0,10.22,2
35692,Winterfell,1,2014-01-26,2014-06-20,66.7,12.15,4
35693,Winterfell,0,2014-01-25,2014-03-15,50.0,2.38,1
35694,Astapor,1,2014-01-22,2014-06-12,100.0,3.8,4
35695,Astapor,15,2014-01-02,2014-06-15,89.5,2.05,5
35696,Winterfell,0,2014-01-28,2014-06-16,0.0,18.05,4
35697,King's Landing,1,2014-01-11,2014-06-28,50.0,1.89,5
35698,Winterfell,7,2014-01-09,2014-06-19,73.7,1.5,5
35699,Astapor,1,2014-01-30,2014-01-31,100.0,1.11,0
35700,Winterfell,2,2014-01-10,2014-01-11,100.0,1.43,0
35701,Astapor,0,2014-01-19,2014-03-27,100.0,6.43,2
35702,King's Landing,0,2014-01-12,2014-06-12,100.0,5.43,4
35703,King's Landing,1,2014-01-03,2014-06-28,60.0,2.37,5
35704,Winterfell,4,2014-01-11,2014-06-08,50.0,2.62,4
35705,Astapor,0,2014-01-18,2014-06-20,62.5,3.67,5
35706,Astapor,0,2014-01-06,2014-05-14,100.0,8.58,4
35707,Astapor,2,2014-01-26,2014-06-13,40.0,5.63,4
35708,Winterfell,3,2014-01-05,2014-06-06,50.0,5.28,4
35709,Winterfell,3,2014-01-20,2014-04-05,75.0,2.77,2
35710,Astapor,2,2014-01-17,2014-01-28,50.0,10.8,0
35711,Winterfell,1,2014-01-17,2014-01-17,100.0,13.3,0
35712,Winterfell,4,2014-01-02,2014-02-15,57.1,6.53,1
35713,Winterfell,1,2014-01-30,2014-03-12,100.0,1.62,1
35714,Astapor,5,2014-01-18,2014-05-26,33.3,3.11,4
35715,Winterfell,0,2014-01-12,2014-03-02,0.0,0.87,1
35716,Astapor,2,2014-01-23,2014-06-27,66.7,1.26,5
35717,Astapor,3,2014-01-12,2014-06-28,38.9,5.69,5
35718,Winterfell,2,2014-01-19,2014-02-28,66.7,9.49,1
35719,Astapor,4,2014-01-04,2014-06-01,0.0,4.2,4
35720,Astapor,13,2014-01-10,2014-06-30,63.4,1.91,5
35721,Winterfell,13,2014-01-18,2014-06-28,37.7,1.82,5
35722,Winterfell,11,2014-01-26,2014-06-30,61.0,4.99,5
35723,King's Landing,3,2014-01-01,2014-06-28,46.7,5.67,5
35724,Astapor,5,2014-01-26,2014-05-07,70.0,5.03,3
35725,King's Landing,3,2014-01-26,2014-06-07,60.0,12.44,4
35726,Winterfell,1,2014-01-05,2014-02-02,0.0,0.0,0
35727,Astapor,1,2014-01-19,2014-01-19,0.0,11.37,0
35728,Winterfell,0,2014-01-18,2014-06-20,100.0,8.48,5
35729,King's Landing,0,2014-01-16,2014-05-31,100.0,10.5,4
35730,King's Landing,0,2014-01-20,2014-03-15,0.0,1.73,1
35731,Winterfell,4,2014-01-20,2014-06-08,36.4,3.54,4
35732,King's Landing,6,2014-01-28,2014-06-30,94.1,3.6,5
35733,Winterfell,1,2014-01-26,2014-01-26,0.0,10.25,0
35734,Winterfell,5,2014-01-03,2014-06-28,28.6,2.02,5
35735,Astapor,1,2014-01-09,2014-01-09,100.0,4.11,0
35736,Astapor,0,2014-01-27,2014-04-25,100.0,2.44,2
35737,Astapor,0,2014-01-01,2014-03-01,100.0,2.83,1
35738,Winterfell,1,2014-01-09,2014-01-10,100.0,25.67,0
35739,Astapor,2,2014-01-13,2014-02-08,50.0,10.04,0
35740,Winterfell,0,2014-01-23,2014-06-20,100.0,4.68,4
35741,King's Landing,1,2014-01-01,2014-01-09,100.0,0.0,0
